,pd_year,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
5,2021,Jan,29,Friday,01:00,GBP,Nationwide Housing Prices MoM,med,0.6%,0.8%
6,2021,Jan,29,Friday,01:00,EUR,German GDP Growth Rate QoQ Flash,med,-1.2%,8.5%
7,2021,Jan,29,Friday,01:00,EUR,German GDP Growth Rate YoY Flash,med,-4.6%,-4.0%
8,2021,Jan,29,Friday,01:45,EUR,French Household Consumption MoM,low,0.5%,
9,2021,Jan,29,Friday,01:45,EUR,French PPI MoM,low,0.2%,1.7%
10,2021,Jan,29,Friday,02:00,CHF,KOF Leading Indicators,high,104.8,104.3
11,2021,Jan,29,Friday,02:55,EUR,German Unemployment Rate,med,6.2%,
12,2021,Jan,29,Friday,02:55,EUR,German Unemployment Change,med,-12.0k,
13,2021,Jan,29,Friday,03:00,EUR,Loans to Companies YoY,low,6.1%,
14,2021,Jan,29,Friday,03:00,EUR,Loans to Households YoY,low,2.9%,
15,2021,Jan,29,Friday,03:00,EUR,M3 Money Supply,low,10.1%,
16,2021,Jan,29,Friday,03:00,CHF,Economic Sentiment Index,low,36.0,46.8
17,2021,Jan,29,Friday,04:00,EUR,Business Climate,high,,
18,2021,Jan,29,Friday,07:30,CAD,PPI MoM,low,,
19,2021,Jan,29,Friday,07:30,CAD,PPI YoY,low,,
20,2021,Jan,29,Friday,07:30,CAD,GDP MoM,med,0.4%,0.4%
21,2021,Jan,29,Friday,07:30,CAD,Raw Materials Prices MoM,low,,
22,2021,Jan,29,Friday,07:30,CAD,Raw Materials Prices YoY,low,,
23,2021,Jan,29,Friday,07:30,USD,Employment Cost Index QoQ,med,0.6%,0.5%
24,2021,Jan,29,Friday,07:30,USD,Core PCE Price Index MoM,low,0.2%,0.0%
25,2021,Jan,29,Friday,07:30,USD,Core PCE Price Index YoY,low,1.4%,1.4%
26,2021,Jan,29,Friday,07:30,USD,PCE Price Index MoM,med,0.3%,0.0%
27,2021,Jan,29,Friday,07:30,USD,Core Personal Consumption Expenditure,med,1.1%,1.1%
28,2021,Jan,29,Friday,07:30,USD,Personal Income,high,-0.6%,-1.1%
29,2021,Jan,29,Friday,07:30,USD,Personal Spending MoM,high,-0.4%,-0.4%
30,2021,Jan,29,Friday,07:30,USD,Employment Cost - Wages QoQ,med,,0.4%
31,2021,Jan,29,Friday,07:30,USD,Employment Cost - Benefits QoQ,med,,0.6%
32,2021,Jan,29,Friday,08:45,USD,Chicago PMI,med,57.8,59.5
33,2021,Jan,29,Friday,09:00,USD,Pending Home Sales YoY,med,17.0%,16.4%
34,2021,Jan,29,Friday,09:00,USD,Michigan Current Conditions Final,med,,
35,2021,Jan,29,Friday,09:00,USD,Michigan Consumer Expectations Final,med,,
36,2021,Jan,29,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Final,med,,
37,2021,Jan,29,Friday,09:00,USD,UoM Consumer Sentiment Index,high,,
38,2021,Jan,29,Friday,09:00,USD,Michigan Inflation Expectations Final,med,,
39,2021,Jan,29,Friday,09:00,USD,Pending Home Sales MoM,med,-3.6%,
40,2021,Jan,29,Friday,10:00,CAD,Budget Balance,low,,-18.51B
41,2021,Jan,29,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
42,2021,Jan,29,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
0,2021,Jan,31,Sunday,16:00,AUD,AIG Manufacturing Index,med,,55.7
1,2021,Jan,31,Sunday,18:30,JPY,Jibun Bank Manufacturing PMI Final,med,,50.0
2,2021,Jan,31,Sunday,18:30,AUD,Home Loans MoM,med,,
3,2021,Jan,31,Sunday,19:45,CNY,Chinese Caixin Manufacturing PMI,high,,53.0
0,2021,Feb,1,Monday,01:00,EUR,German Retail Sales MoM,med,,
1,2021,Feb,1,Monday,01:00,EUR,German Retail Sales YoY,med,,
2,2021,Feb,1,Monday,01:30,CHF,Retail Sales MoM,low,,
3,2021,Feb,1,Monday,01:30,CHF,Retail Sales YoY,med,,
4,2021,Feb,1,Monday,02:50,EUR,French Markit Manufacturing PMI Final,low,,51.1
5,2021,Feb,1,Monday,02:55,EUR,German Markit Manufacturing PMI Final,med,,58.3
6,2021,Feb,1,Monday,03:00,EUR,Markit Manufacturing PMI Final,med,,55.2
7,2021,Feb,1,Monday,03:30,GBP,Net Lending to Individuals MoM,low,,
8,2021,Feb,1,Monday,03:30,GBP,BoE Consumer Credit,med,1.2B,-1.54B*
9,2021,Feb,1,Monday,03:30,GBP,Mortgage Approvals,med,115.0k,105.0k
10,2021,Feb,1,Monday,03:30,GBP,Mortgage Lending,med,,5.7B
11,2021,Feb,1,Monday,03:30,GBP,Markit/CIPS Manufacturing PMI Final,med,,57.5
12,2021,Feb,1,Monday,04:00,EUR,Unemployment Rate,med,8.7%,
13,2021,Feb,1,Monday,04:00,EUR,French New Car Registrations YoY,low,,-11.8%
14,2021,Feb,1,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
15,2021,Feb,1,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
16,2021,Feb,1,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
17,2021,Feb,1,Monday,08:30,CAD,Markit Manufacturing PMI,med,,57.9
18,2021,Feb,1,Monday,08:45,USD,Manufacturing PMI,med,,57.1
19,2021,Feb,1,Monday,09:00,USD,ISM Manufacturing New Orders,med,,
20,2021,Feb,1,Monday,09:00,USD,ISM Manufacturing Prices,med,,
21,2021,Feb,1,Monday,09:00,USD,ISM Manufacturing Employment,med,,
22,2021,Feb,1,Monday,09:00,USD,ISM Manufacturing PMI,med,,
23,2021,Feb,1,Monday,09:00,USD,Construction Spending MoM,med,,0.9%
24,2021,Feb,1,Monday,10:30,USD,3-Month Bill Auction,low,,
25,2021,Feb,1,Monday,10:30,USD,6-Month Bill Auction,low,,
26,2021,Feb,1,Monday,15:30,AUD,AIG Manufacturing Index,med,,52.1
27,2021,Feb,1,Monday,15:30,AUD,AIG Manufacturing Index,med,,
28,2021,Feb,1,Monday,18:00,USD,Total Vehicle Sales,med,,
29,2021,Feb,1,Monday,21:30,AUD,RBA Interest Rate Decision,med,0.1%,0.1%
0,2021,Feb,2,Tuesday,01:45,EUR,French Inflation Rate MoM Prel,low,,
1,2021,Feb,2,Tuesday,01:45,EUR,French Harmonised Inflation Rate MoM Prel,low,,
2,2021,Feb,2,Tuesday,01:45,EUR,French Harmonised Inflation Rate YoY Prel,low,,
3,2021,Feb,2,Tuesday,01:45,EUR,French Inflation Rate YoY Prel,med,,
4,2021,Feb,2,Tuesday,04:00,EUR,GDP Growth Rate QoQ Flash,med,-2.2%,12.5%
5,2021,Feb,2,Tuesday,04:00,EUR,GDP Growth Rate YoY Flash,med,-4.8%,-4.3%
6,2021,Feb,2,Tuesday,07:55,USD,Redbook YoY,low,,
7,2021,Feb,2,Tuesday,07:55,USD,Redbook MoM,low,,
8,2021,Feb,2,Tuesday,08:30,NZD,Global Dairy Trade Price Index,low,,
9,2021,Feb,2,Tuesday,09:00,USD,IBD/TIPP Economic Optimism,med,,
10,2021,Feb,2,Tuesday,10:30,USD,8-Week Bill Auction,low,,
11,2021,Feb,2,Tuesday,10:30,USD,4-Week Bill Auction,low,,
12,2021,Feb,2,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,
13,2021,Feb,2,Tuesday,15:45,NZD,Labour Costs Index QoQ,low,,0.6%
14,2021,Feb,2,Tuesday,15:45,NZD,Labour Costs Index YoY,low,,1.9%
15,2021,Feb,2,Tuesday,15:45,NZD,Participation Rate,low,,70.1%
16,2021,Feb,2,Tuesday,15:45,NZD,Unemployment Rate,med,5.8%,5.3%
17,2021,Feb,2,Tuesday,15:45,NZD,Employment Change QoQ,med,,-0.8%
18,2021,Feb,2,Tuesday,16:00,AUD,Markit Services PMI Final,med,,
19,2021,Feb,2,Tuesday,16:00,AUD,Markit Composite PMI Final,low,,
20,2021,Feb,2,Tuesday,18:00,AUD,TD-MI Inflation Gauge MoM,med,,
21,2021,Feb,2,Tuesday,18:30,AUD,ANZ Job Advertisements MoM,low,,
22,2021,Feb,2,Tuesday,18:30,AUD,Building Permits MoM Prel,med,,
23,2021,Feb,2,Tuesday,18:30,JPY,Jibun Bank Services PMI Final,med,,
24,2021,Feb,2,Tuesday,18:30,JPY,Jibun Bank Composite PMI Final,low,,
25,2021,Feb,2,Tuesday,18:30,AUD,RBA Chart Pack,low,,
26,2021,Feb,2,Tuesday,19:45,CNY,Chinese Caixin Composite PMI,low,,
27,2021,Feb,2,Tuesday,19:45,CNY,Chinese Caixin Services PMI,med,,
0,2021,Feb,3,Wednesday,02:00,EUR,ECB Non-Monetary Policy Meeting,med,,
1,2021,Feb,3,Wednesday,02:30,CHF,procure.ch Manufacturing PMI,low,,58.0
2,2021,Feb,3,Wednesday,02:50,EUR,French Markit Services PMI Final,low,,
3,2021,Feb,3,Wednesday,02:50,EUR,French Markit Composite PMI Final,low,,
4,2021,Feb,3,Wednesday,02:55,EUR,German Markit Services PMI Final,med,,
5,2021,Feb,3,Wednesday,02:55,EUR,German Markit Composite PMI Final,low,,
6,2021,Feb,3,Wednesday,03:00,EUR,Markit Services PMI Final,med,,
7,2021,Feb,3,Wednesday,03:00,EUR,Markit Composite PMI Final,low,,
8,2021,Feb,3,Wednesday,03:30,GBP,Services PMI,med,,
9,2021,Feb,3,Wednesday,03:30,GBP,Markit/CIPS Composite PMI Final,low,,
10,2021,Feb,3,Wednesday,04:00,EUR,Core Inflation Rate YoY Flash,med,,
11,2021,Feb,3,Wednesday,04:00,EUR,Inflation Rate YoY Flash,med,,
12,2021,Feb,3,Wednesday,04:00,EUR,PPI MoM,low,,
13,2021,Feb,3,Wednesday,04:00,EUR,PPI YoY,low,-1.7%,
14,2021,Feb,3,Wednesday,04:00,EUR,Inflation Rate MoM Flash,med,,
15,2021,Feb,3,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
16,2021,Feb,3,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
17,2021,Feb,3,Wednesday,07:15,USD,ADP National Employment Report,high,,
18,2021,Feb,3,Wednesday,07:30,USD,Treasury Refunding Announcement,low,,
19,2021,Feb,3,Wednesday,08:45,USD,Markit Services PMI Final,med,,
20,2021,Feb,3,Wednesday,08:45,USD,Markit Composite PMI Final,med,,
21,2021,Feb,3,Wednesday,09:00,USD,ISM Non-Manufacturing Business Activity,med,,
22,2021,Feb,3,Wednesday,09:00,USD,ISM Non-Manufacturing Prices,med,,
23,2021,Feb,3,Wednesday,09:00,USD,ISM Non-Manufacturing Employment,med,,
24,2021,Feb,3,Wednesday,09:00,USD,ISM Non-Manufacturing PMI,med,,
25,2021,Feb,3,Wednesday,09:00,USD,ISM Non-Manufacturing New Orders,med,,
26,2021,Feb,3,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,
27,2021,Feb,3,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,
28,2021,Feb,3,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,
29,2021,Feb,3,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,
30,2021,Feb,3,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,
31,2021,Feb,3,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,
32,2021,Feb,3,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,
33,2021,Feb,3,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,
34,2021,Feb,3,Wednesday,09:30,USD,EIA Heating Oil Stocks Change,low,,
35,2021,Feb,3,Wednesday,15:30,AUD,Ai Group Construction Index,low,,55.3
36,2021,Feb,3,Wednesday,15:30,AUD,Ai Group Construction Index,low,,
37,2021,Feb,3,Wednesday,15:45,NZD,Building Permits MoM,low,,
38,2021,Feb,3,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,
39,2021,Feb,3,Wednesday,17:50,JPY,Foreign Bond Investment,low,,
40,2021,Feb,3,Wednesday,18:30,AUD,Balance of Trade,high,4.4B,
41,2021,Feb,3,Wednesday,18:30,AUD,Imports MoM,low,,
42,2021,Feb,3,Wednesday,18:30,AUD,Exports MoM,low,,
0,2021,Feb,4,Thursday,01:45,EUR,French Budget Balance,low,,
1,2021,Feb,4,Thursday,02:30,EUR,German Construction PMI,med,,
2,2021,Feb,4,Thursday,02:30,EUR,French Construction PMI,low,,
3,2021,Feb,4,Thursday,02:30,EUR,Construction PMI,low,,
4,2021,Feb,4,Thursday,03:00,GBP,New Car Sales YoY,low,,
5,2021,Feb,4,Thursday,03:30,GBP,Construction PMI,med,,
6,2021,Feb,4,Thursday,04:00,EUR,Retail Sales MoM,low,,
7,2021,Feb,4,Thursday,04:00,EUR,Retail Sales YoY,med,1.5%,
8,2021,Feb,4,Thursday,04:00,EUR,French Retail Sales MoM,low,,
9,2021,Feb,4,Thursday,04:00,EUR,French Retail Sales YoY,low,,
10,2021,Feb,4,Thursday,06:00,GBP,Official Bank Rate,med,,
11,2021,Feb,4,Thursday,06:00,GBP,BoE Quantitative Easing,med,,
12,2021,Feb,4,Thursday,06:00,GBP,Monetary Policy Report,med,,
13,2021,Feb,4,Thursday,06:00,GBP,MPC Meeting Minutes,med,,
14,2021,Feb,4,Thursday,06:00,GBP,BoE MPC Vote Hike,med,,
15,2021,Feb,4,Thursday,06:00,GBP,BoE MPC Vote Unchanged,med,,
16,2021,Feb,4,Thursday,06:00,GBP,BoE MPC Vote Cut,med,,
17,2021,Feb,4,Thursday,06:30,USD,Challenger Job Cuts,low,,
18,2021,Feb,4,Thursday,07:30,USD,Continuing Jobless Claims,low,,
19,2021,Feb,4,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
20,2021,Feb,4,Thursday,07:30,USD,Initial Jobless Claims,med,,
21,2021,Feb,4,Thursday,07:30,USD,Unit Labour Costs QoQ Prel,med,,-6.6%
22,2021,Feb,4,Thursday,07:30,USD,Nonfarm Productivity QoQ Prel,med,,4.6%
23,2021,Feb,4,Thursday,08:30,NZD,Global Dairy Trade Price Index,low,,
24,2021,Feb,4,Thursday,08:45,USD,ISM New York Index,low,,
25,2021,Feb,4,Thursday,09:00,USD,Factory Orders ex Transportation,low,,
26,2021,Feb,4,Thursday,09:00,USD,Factory Orders MoM,med,,
27,2021,Feb,4,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
28,2021,Feb,4,Thursday,17:30,JPY,Household Spending MoM,low,,
29,2021,Feb,4,Thursday,17:30,JPY,Household Spending YoY,low,,
30,2021,Feb,4,Thursday,18:30,AUD,Retail Sales MoM,med,,
31,2021,Feb,4,Thursday,18:30,AUD,RBA Statement on Monetary Policy,med,,
32,2021,Feb,4,Thursday,23:00,JPY,Leading Economic Index Prel,low,,
33,2021,Feb,4,Thursday,23:00,JPY,Coincident Index Prel,low,,
0,2021,Feb,5,Friday,00:45,CHF,Consumer Confidence,high,,
1,2021,Feb,5,Friday,01:00,EUR,German Factory Orders MoM,med,,
2,2021,Feb,5,Friday,01:45,EUR,French Private Non Farm Payrolls QoQ Prel,low,,1.6%
3,2021,Feb,5,Friday,02:30,GBP,Halifax House Price Index,med,,
4,2021,Feb,5,Friday,02:30,GBP,Halifax House Price Index MoM,med,,
5,2021,Feb,5,Friday,07:30,CAD,Exports,low,,
6,2021,Feb,5,Friday,07:30,CAD,Imports,low,,
7,2021,Feb,5,Friday,07:30,CAD,Balance of Trade,high,-2.0B,
8,2021,Feb,5,Friday,07:30,USD,Exports,low,,
9,2021,Feb,5,Friday,07:30,USD,Imports,low,,
10,2021,Feb,5,Friday,07:30,USD,Balance of Trade,high,-55.0B,
11,2021,Feb,5,Friday,07:30,USD,Manufacturing Payrolls,low,,
12,2021,Feb,5,Friday,07:30,USD,Participation Rate,low,,
13,2021,Feb,5,Friday,07:30,USD,Average Hourly Earnings YoY,low,,
14,2021,Feb,5,Friday,07:30,USD,Average Weekly Hours,low,,
15,2021,Feb,5,Friday,07:30,USD,Government Payrolls,low,,
16,2021,Feb,5,Friday,07:30,USD,Nonfarm Payrolls Private,low,,
17,2021,Feb,5,Friday,07:30,USD,Unemployment Rate,high,,
18,2021,Feb,5,Friday,07:30,USD,Nonfarm Payrolls,high,,
19,2021,Feb,5,Friday,07:30,CAD,Full Time Employment Chg,med,,
20,2021,Feb,5,Friday,07:30,CAD,Part Time Employment Chg,med,,
21,2021,Feb,5,Friday,07:30,CAD,Participation Rate,med,,
22,2021,Feb,5,Friday,07:30,CAD,Unemployment Rate,med,,
23,2021,Feb,5,Friday,07:30,CAD,Employment Change,med,,
24,2021,Feb,5,Friday,07:30,CAD,Average Hourly Wages YoY,low,,
25,2021,Feb,5,Friday,07:30,USD,Average Hourly Earnings MoM,high,,
26,2021,Feb,5,Friday,09:00,CAD,Ivey PMI s.a,high,,
27,2021,Feb,5,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
28,2021,Feb,5,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
29,2021,Feb,5,Friday,14:00,USD,Consumer Credit Change,low,23.1B,
30,2021,Feb,5,Friday,15:30,AUD,Ai Group Services Index,med,,52.9
31,2021,Feb,5,Friday,15:30,AUD,Ai Group Services Index,med,,
0,2021,Feb,6,Saturday,17:50,JPY,Foreign Exchange Reserves,low,,
0,2021,Feb,7,Sunday,02:00,CNY,Chinese Foreign Exchange Reserves,low,,
1,2021,Feb,7,Sunday,17:50,JPY,Bank Lending YoY,low,,
2,2021,Feb,7,Sunday,17:50,JPY,Current Account,med,,
3,2021,Feb,7,Sunday,23:00,JPY,Eco Watchers Survey Current,low,,
4,2021,Feb,7,Sunday,23:00,JPY,Eco Watchers Survey Outlook,low,,
0,2021,Feb,8,Monday,01:00,EUR,German Industrial Production MoM,med,,
1,2021,Feb,8,Monday,01:45,EUR,French Current Account,low,,
2,2021,Feb,8,Monday,01:45,EUR,French Balance of Trade,med,-3.4B,
3,2021,Feb,8,Monday,02:00,CHF,Foreign Exchange Reserves,low,,
4,2021,Feb,8,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
5,2021,Feb,8,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
6,2021,Feb,8,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
7,2021,Feb,8,Monday,10:00,USD,Consumer Inflation Expectations,low,,
8,2021,Feb,8,Monday,10:30,USD,3-Month Bill Auction,low,,
9,2021,Feb,8,Monday,10:30,USD,6-Month Bill Auction,low,,
10,2021,Feb,8,Monday,17:30,JPY,Average Cash Earnings YoY,low,,
11,2021,Feb,8,Monday,20:00,NZD,Business Inflation Expectations,low,,1.6%
0,2021,Feb,9,Tuesday,01:00,EUR,German Imports MoM s.a,low,,
1,2021,Feb,9,Tuesday,01:00,EUR,German Exports MoM s.a,low,,
2,2021,Feb,9,Tuesday,01:00,EUR,German Balance of Trade s.a,low,,
3,2021,Feb,9,Tuesday,01:00,EUR,German Current Account,low,,
4,2021,Feb,9,Tuesday,01:00,EUR,German Balance of Trade,high,,
5,2021,Feb,9,Tuesday,05:00,USD,NFIB Business Optimism Index,low,,
6,2021,Feb,9,Tuesday,07:55,USD,Redbook YoY,low,,
7,2021,Feb,9,Tuesday,07:55,USD,Redbook MoM,low,,
8,2021,Feb,9,Tuesday,09:00,USD,JOLTs Job Openings,med,6.1M,
9,2021,Feb,9,Tuesday,10:30,USD,8-Week Bill Auction,low,,
10,2021,Feb,9,Tuesday,10:30,USD,4-Week Bill Auction,low,,
11,2021,Feb,9,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,
12,2021,Feb,9,Tuesday,17:50,JPY,PPI MoM,low,,
13,2021,Feb,9,Tuesday,17:50,JPY,PPI YoY,low,,
14,2021,Feb,9,Tuesday,18:00,AUD,HIA New Home Sales MoM,med,,
15,2021,Feb,9,Tuesday,18:30,AUD,Building Permits MoM Final,med,,
16,2021,Feb,9,Tuesday,19:30,CNY,Chinese Inflation Rate MoM,med,,
17,2021,Feb,9,Tuesday,19:30,CNY,Chinese PPI YoY,med,,
18,2021,Feb,9,Tuesday,19:30,CNY,Chinese Inflation Rate YoY,med,,
0,2021,Feb,10,Wednesday,00:45,CHF,Unemployment Rate,med,,
1,2021,Feb,10,Wednesday,01:00,GBP,Goods Trade Balance,low,,
2,2021,Feb,10,Wednesday,01:00,GBP,GDP YoY,low,-8.4%,
3,2021,Feb,10,Wednesday,01:00,GBP,Industrial Production MoM,med,-1.4%,
4,2021,Feb,10,Wednesday,01:00,GBP,Industrial Production YoY,med,-5.4%,
5,2021,Feb,10,Wednesday,01:00,GBP,Manufacturing Production YoY,high,-7.2%,
6,2021,Feb,10,Wednesday,01:00,GBP,Manufacturing Production MoM,high,-1.6%,
7,2021,Feb,10,Wednesday,01:00,GBP,Construction Output,med,-10.6%,
8,2021,Feb,10,Wednesday,01:00,GBP,Balance of Trade,high,,
9,2021,Feb,10,Wednesday,01:00,GBP,GDP Growth Rate QoQ Prel,med,-2.0%,16.0%
10,2021,Feb,10,Wednesday,01:00,GBP,GDP Growth Rate YoY Prel,med,-6.4%,-8.6%
11,2021,Feb,10,Wednesday,01:00,GBP,Business Investment QoQ Prel,med,,9.4%
12,2021,Feb,10,Wednesday,01:00,GBP,Business Investment YoY Prel,med,,-19.2%
13,2021,Feb,10,Wednesday,01:00,GBP,GDP MoM,low,9.5%,
14,2021,Feb,10,Wednesday,01:00,GBP,GDP 3-Month Avg,med,-2.0%,
15,2021,Feb,10,Wednesday,01:00,GBP,Construction Orders YoY,low,,0.6%
16,2021,Feb,10,Wednesday,01:00,EUR,German Inflation Rate MoM Final,med,,
17,2021,Feb,10,Wednesday,01:00,EUR,German Harmonised Inflation Rate YoY Final,low,,
18,2021,Feb,10,Wednesday,01:00,EUR,German Harmonised Inflation Rate MoM Final,low,,
19,2021,Feb,10,Wednesday,01:00,EUR,German Inflation Rate YoY Final,med,,
20,2021,Feb,10,Wednesday,01:30,CHF,Inflation Rate MoM,low,,
21,2021,Feb,10,Wednesday,01:30,CHF,Inflation Rate YoY,med,,
22,2021,Feb,10,Wednesday,01:45,EUR,French Industrial Production MoM,med,,
23,2021,Feb,10,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
24,2021,Feb,10,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
25,2021,Feb,10,Wednesday,07:30,CAD,Building Permits MoM,low,,
26,2021,Feb,10,Wednesday,07:30,USD,Core Inflation Rate MoM,med,,
27,2021,Feb,10,Wednesday,07:30,USD,Inflation Rate MoM,med,,
28,2021,Feb,10,Wednesday,07:30,USD,Inflation Rate YoY,high,,
29,2021,Feb,10,Wednesday,07:30,USD,Core Inflation Rate YoY,high,,
30,2021,Feb,10,Wednesday,08:00,GBP,NIESR Monthly GDP Tracker,low,,
31,2021,Feb,10,Wednesday,09:00,USD,Wholesale Inventories MoM,med,,
32,2021,Feb,10,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,
33,2021,Feb,10,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,
34,2021,Feb,10,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,
35,2021,Feb,10,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,
36,2021,Feb,10,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,
37,2021,Feb,10,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,
38,2021,Feb,10,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,
39,2021,Feb,10,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,
40,2021,Feb,10,Wednesday,09:30,USD,EIA Heating Oil Stocks Change,low,,
41,2021,Feb,10,Wednesday,11:30,USD,US Budget  Plan FY 2021,med,,-430.0B
42,2021,Feb,10,Wednesday,13:00,USD,Monthly Budget Statement,med,,
43,2021,Feb,10,Wednesday,15:45,NZD,Electronic Card Retail Sales,low,,
44,2021,Feb,10,Wednesday,15:45,NZD,Electronic Retail Card Spending YoY,low,,
45,2021,Feb,10,Wednesday,18:30,AUD,Investment Lending for Homes,med,,
46,2021,Feb,10,Wednesday,18:30,AUD,NAB Business Confidence,high,,
0,2021,Feb,11,Thursday,07:30,USD,Continuing Jobless Claims,low,,
1,2021,Feb,11,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
2,2021,Feb,11,Thursday,07:30,USD,Initial Jobless Claims,med,,
3,2021,Feb,11,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
4,2021,Feb,11,Thursday,15:45,NZD,Food Price Index,low,,
5,2021,Feb,11,Thursday,17:30,AUD,Westpac Consumer Confidence Change,high,,
6,2021,Feb,11,Thursday,17:30,AUD,Westpac Consumer Confidence Index,high,,
7,2021,Feb,11,Thursday,17:50,JPY,Stock Investment by Foreigners,low,,
8,2021,Feb,11,Thursday,17:50,JPY,Foreign Bond Investment,low,,
0,2021,Feb,12,Friday,00:00,JPY,Machine Tool Orders YoY,low,,
1,2021,Feb,12,Friday,04:00,EUR,Industrial Production,med,,
2,2021,Feb,12,Friday,04:00,EUR,Industrial Production,med,,
3,2021,Feb,12,Friday,07:30,CAD,Wholesale Sales MoM,low,,
4,2021,Feb,12,Friday,09:00,USD,Michigan Current Conditions Prel,med,,
5,2021,Feb,12,Friday,09:00,USD,Michigan Inflation Expectations Prel,med,,
6,2021,Feb,12,Friday,09:00,USD,Michigan Consumer Sentiment Prel,med,,
7,2021,Feb,12,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Prel,med,,
8,2021,Feb,12,Friday,09:00,USD,Michigan Consumer Expectations Prel,med,,
9,2021,Feb,12,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
10,2021,Feb,12,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
11,2021,Feb,12,Friday,18:00,AUD,Consumer Inflation Expectations,low,,
0,2021,Feb,13,Saturday,All Day,CNY,Chinese Vehicle Sales YoY,low,,
1,2021,Feb,13,Saturday,15:30,NZD,Business NZ PMI,med,,
0,2021,Feb,14,Sunday,17:50,JPY,GDP External Demand QoQ Prel,low,,2.7%
1,2021,Feb,14,Sunday,17:50,JPY,GDP Capital Expenditure QoQ Prel,low,,-2.4%
2,2021,Feb,14,Sunday,17:50,JPY,GDP Private Consumption QoQ Prel,low,,5.1%
3,2021,Feb,14,Sunday,17:50,JPY,GDP Price Index YoY Prel,low,,1.2%
4,2021,Feb,14,Sunday,17:50,JPY,GDP Growth Rate QoQ Prel,med,0.8%,5.3%
5,2021,Feb,14,Sunday,17:50,JPY,GDP Growth Annualized Prel,med,,22.9%
6,2021,Feb,14,Sunday,22:30,JPY,Industrial Production MoM Final,med,-1.1%,
7,2021,Feb,14,Sunday,22:30,JPY,Industrial Production YoY Final,low,,
8,2021,Feb,14,Sunday,22:30,JPY,Capacity Utilization Rate,low,,
0,2021,Feb,15,Monday,01:30,CHF,Producer & Import Prices MoM,low,,
1,2021,Feb,15,Monday,01:30,CHF,Producer & Import Prices YoY,low,,
2,2021,Feb,15,Monday,04:00,EUR,Trade Balance,med,23.0B,
3,2021,Feb,15,Monday,07:15,CAD,Housing Starts,med,,
4,2021,Feb,15,Monday,07:30,CAD,New Motor Vehicle Sales,low,,
5,2021,Feb,15,Monday,07:30,CAD,Manufacturing Sales,low,,
6,2021,Feb,15,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
7,2021,Feb,15,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
8,2021,Feb,15,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
9,2021,Feb,15,Monday,10:30,USD,3-Month Bill Auction,low,,
10,2021,Feb,15,Monday,10:30,USD,6-Month Bill Auction,low,,
11,2021,Feb,15,Monday,15:45,NZD,Visitor Arrivals YoY,low,,
12,2021,Feb,15,Monday,18:30,AUD,RBA Meeting Minutes,med,,
